bs, count, timevalue
1,1,0.000167746
1,1,0.000156732
1,1,0.000180423
1,1,0.000166861
1,1,0.000161155
1,1,0.00018985
1,1,0.00018184
1,1,0.000176968
1,1,0.000179329
1,1,0.00016048
1,1,0.000155347
1,1,0.000155748
1,1,0.000191519
1,1,0.000171593
1,1,0.000159919
1,1,0.000152769
1,1,0.000158608
1,1,0.000182158
1,1,0.00015949
1,1,0.000176783
1,1,0.000154034
1,1,0.000154115
1,1,0.000170779
1,1,0.000279418
1,1,0.000167509
1,1,0.000165944
1,1,0.000253096
1,1,0.000157644
1,1,0.000157159
1,1,0.000170896
1,1,0.000157136
1,1,0.000148762
1,1,0.000157738
1,1,0.00017494
1,1,0.000155114
1,1,0.000151023
1,1,0.000162944
1,1,0.000156671
1,1,0.000166827
1,1,0.000154014
1,1,0.000153187
1,1,0.000158687
1,1,0.00018157
1,1,0.000155966
1,1,0.000168747
1,1,0.00015581
1,1,0.000157797
1,1,0.000149297
1,1,0.00015724
1,1,0.000145588
1,1,0.000158912
1,1,0.000156492
1,1,0.000163322
1,1,0.000175404
1,1,0.000161392
1,1,0.00015606
1,1,0.000158487
1,1,0.000151716
1,1,0.000172112
1,1,0.000154745
1,1,0.000165998
1,1,0.000180667
1,1,0.000154257
1,1,0.000156446
1,1,0.000151129
1,1,0.000150609
1,1,0.000144927
1,1,0.00015089
1,1,0.000142853
1,1,0.00015134
1,1,0.000263992
1,1,0.000153586
1,1,0.000147236
1,1,0.000145049
1,1,0.000144124
1,1,0.000151892
1,1,0.000174229
1,1,0.000149815
1,1,0.000160443
1,1,0.000156298
1,1,0.000146572
1,1,0.00016047
1,1,0.000145922
1,1,0.000155381
1,1,0.000151246
1,1,0.000152
1,1,0.000147767
1,1,0.000170338
1,1,0.000278421
1,1,0.000150095
1,1,0.000169091
1,1,0.000144451
1,1,0.000167587
1,1,0.000148742
1,1,0.000167721
1,1,0.00015982
1,1,0.000157194
1,1,0.000155495
1,1,0.000147953
1,1,0.000177306
1,1,0.000164638
1,1,0.000146532
1,1,0.000151309
1,1,0.000149434
1,1,0.000153587
1,1,0.000148477
1,1,0.000173549
1,1,0.000153367
1,1,0.000203968
1,1,0.000155441
1,1,0.000225599
1,1,0.000170726
1,1,0.000177471
1,1,0.000149969
1,1,0.000154121
1,1,0.000156115
1,1,0.000150377
1,1,0.000164032
1,1,0.000144829
1,1,0.000165609
1,1,0.000148682
1,1,0.000162838
1,1,0.000156072
1,1,0.000165307
1,1,0.000149379
1,1,0.000153797
1,1,0.000146969
1,1,0.000149432
1,1,0.000143745
1,1,0.00015461
1,1,0.000147115
1,1,0.000156706
1,1,0.00015462
1,1,0.000163069
1,1,0.000154489
1,1,0.000171464
1,1,0.000178691
1,1,0.000146046
1,1,0.000147817
1,1,0.000155449
1,1,0.000171169
1,1,0.000145387
1,1,0.000136907
1,1,0.000150776
1,1,0.000148508
1,1,0.000140447
1,1,0.000135976
1,1,0.000140848
1,1,0.000179307
1,1,0.000149088
1,1,0.000147605
1,1,0.000152182
1,1,0.000142182
1,1,0.0001489
1,1,0.000144121
1,1,0.000153755
1,1,0.000153734
1,1,0.000259116
1,1,0.000139487
1,1,0.000161902
1,1,0.000140182
1,1,0.000254317
1,1,0.000146942
1,1,0.000152903
1,1,0.000145003
1,1,0.000157828
1,1,0.000140224
1,1,0.000147488
1,1,0.000150546
1,1,0.000151004
1,1,0.0001686
1,1,0.000173331
1,1,0.000168065
1,1,0.000273334
1,1,0.000143531
1,1,0.000153924
1,1,0.000145677
1,1,0.000152216
1,1,0.000146678
1,1,0.000149341
1,1,0.000141675
1,1,0.000164099
1,1,0.000153471
1,1,0.000163734
1,1,0.000158505
1,1,0.000159413
1,1,0.000184334
1,1,0.000155016
1,1,0.000198664
1,1,0.000169732
1,1,0.000157894
1,1,0.000161211
1,1,0.000178613
1,1,0.000164189
1,1,0.000176581
1,1,0.00016463
1,1,0.000168911
1,1,0.000166382
1,1,0.000194568
1,1,0.000179359
1,1,0.000189062
1,1,0.000168467
1,1,0.00017193
1,1,0.000159142
1,1,0.000170788
1,1,0.000144248
1,1,0.000145568
1,1,0.000151852
1,1,0.000149849
1,1,0.000147924
1,1,0.000150604
1,1,0.000150431
1,1,0.000145956
1,1,0.000168268
1,1,0.00016205
1,1,0.000168088
1,1,0.000266586
1,1,0.000150882
1,1,0.000155667
1,1,0.000144641
1,1,0.000149232
1,1,0.000146175
1,1,0.000154742
1,1,0.000165342
1,1,0.000297605
1,1,0.000176498
1,1,0.00016446
1,1,0.000170894
1,1,0.000183675
1,1,0.000154839
1,1,0.000157397
1,1,0.000155558
1,1,0.000164945
1,1,0.000285709
1,1,0.000167844
1,1,0.000164534
1,1,0.000191726
1,1,0.000158915
1,1,0.000171149
1,1,0.000175939
1,1,0.000190424
1,1,0.000218968
1,1,0.000194664
1,1,0.000181571
1,1,0.000154334
1,1,0.000212903
1,1,0.000167287
1,1,0.000160833
1,1,0.000182252
1,1,0.000148716
1,1,0.000162658
1,1,0.000142436
1,1,0.000148329
1,1,0.000271838
1,1,0.000173084
1,1,0.000162055
1,1,0.000162034
1,1,0.000162168
1,1,0.00017513
1,1,0.000153785
1,1,0.00016631
1,1,0.000157252
1,1,0.000158003
1,1,0.000161178
1,1,0.000157971
1,1,0.000154342
1,1,0.000492235
1,1,0.000161183
1,1,0.000174793
1,1,0.000161145
1,1,0.00015921
1,1,0.000164485
1,1,0.000149279
1,1,0.000164508
1,1,0.000169899
1,1,0.000173113
1,1,0.000194758
1,1,0.000163924
1,1,0.000152366
1,1,0.000170033
1,1,0.000156397
1,1,0.000157993
1,1,0.000152308
1,1,0.000141663
1,1,0.000153246
1,1,0.000150044
1,1,0.000151221
1,1,0.000145352
1,1,0.000149303
1,1,0.000165181
1,1,0.00015458
1,1,0.000142428
1,1,0.000149054
1,1,0.000140666
1,1,0.000149395
1,1,0.000156866
1,1,0.000144368
1,1,0.000160498
1,1,0.000158029
1,1,0.000185158
1,1,0.000166971
1,1,0.000145823
1,1,0.000141926
1,1,0.000146772
1,1,0.000146555
1,1,0.000135735
1,1,0.00014233
1,1,0.000135064
1,1,0.000242405
1,1,0.0001636
1,1,0.000151801
1,1,0.000162333
1,1,0.000160203
1,1,0.000281743
1,1,0.000162694
1,1,0.000151628
1,1,0.000146673
1,1,0.000172201
1,1,0.000163727
1,1,0.000156398
1,1,0.000187455
1,1,0.000165024
1,1,0.000182352
1,1,0.000517513
1,1,0.000172048
1,1,0.000170892
1,1,0.000169662
1,1,0.000193886
1,1,0.000167235
1,1,0.000166232
1,1,0.000191105
1,1,0.000178916
1,1,0.000187149
1,1,0.000168237
1,1,0.000309939
1,1,0.000185215
1,1,0.000163573
1,1,0.000164622
1,1,0.000189104
1,1,0.000167628
1,1,0.000301035
1,1,0.000172725
1,1,0.000160365
1,1,0.000162928
1,1,0.000151489
1,1,0.000187945
1,1,0.000176348
1,1,0.000164375
1,1,0.000167248
1,1,0.000161124
1,1,0.000169092
1,1,0.00017322
1,1,0.00016218
1,1,0.000183692
1,1,0.000172303
1,1,0.000179539
1,1,0.000185338
1,1,0.00017541
1,1,0.000158151
1,1,0.000168098
1,1,0.000285826
1,1,0.000169264
1,1,0.000167433
1,1,0.000177384
1,1,0.000191785
1,1,0.000162555
1,1,0.000167624
1,1,0.000164734
1,1,0.00018005
1,1,0.000163032
1,1,0.000175704
1,1,0.000184581
1,1,0.00016384
1,1,0.000165189
1,1,0.000191127
1,1,0.000279807
1,1,0.000164586
1,1,0.000164841
1,1,0.000162819
1,1,0.000294953
1,1,0.00014917
1,1,0.000147085
1,1,0.000143802
1,1,0.00015545
1,1,0.000152152
1,1,0.000183778
1,1,0.000164906
1,1,0.000208115
1,1,0.000156615
1,1,0.000157146
1,1,0.000187815
1,1,0.000162187
1,1,0.000170368
1,1,0.000165674
1,1,0.00017416
1,1,0.000219278
1,1,0.000187495
1,1,0.000156537
1,1,0.000159143
1,1,0.000156016
1,1,0.000148906
1,1,0.000160212
1,1,0.000151941
1,1,0.000166577
1,1,0.000165099
1,1,0.000170607
1,1,0.000176443
1,1,0.000170129
1,1,0.000166227
1,1,0.000166973
1,1,0.000180784
1,1,0.000202397
1,1,0.000162956
1,1,0.000156144
1,1,0.000152063
1,1,0.000166604
1,1,0.000153287
1,1,0.000313466
1,1,0.000219782
1,1,0.0001606
1,1,0.000155885
1,1,0.000154405
1,1,0.000144617
1,1,0.000147097
1,1,0.000179347
1,1,0.000165854
1,1,0.000147098
1,1,0.000154304
1,1,0.000146552
1,1,0.000154056
1,1,0.000141601
1,1,0.000191119
1,1,0.000160258
1,1,0.000167193
1,1,0.000147772
1,1,0.000164972
1,1,0.000155137
1,1,0.000171296
1,1,0.000153313
1,1,0.000175757
1,1,0.00019049
1,1,0.000158946
1,1,0.000162871
1,1,0.000287807
1,1,0.000347798
1,1,0.000192978
1,1,0.000188469
1,1,0.000173161
1,1,0.000180167
1,1,0.000329834
1,1,0.000204302
1,1,0.000180457
1,1,0.000182897
1,1,0.00020626
1,1,0.000191792
1,1,0.000179561
1,1,0.000209332
1,1,0.000172492
1,1,0.000187328
1,1,0.000404267
1,1,0.000185704
1,1,0.000187526
1,1,0.000176911
1,1,0.000182204
1,1,0.000193966
1,1,0.000179724
1,1,0.000297427
1,1,0.000178664
1,1,0.000224995
1,1,0.000179574
1,1,0.000177173
1,1,0.000178362
1,1,0.000187013
1,1,0.000183334
1,1,0.000181141
1,1,0.000204946
1,1,0.000171265
1,1,0.000167172
1,1,0.000182928
1,1,0.000187977
1,1,0.000207926
1,1,0.000167468
1,1,0.000165601
1,1,0.000170466
1,1,0.000159355
1,1,0.000274097
1,1,0.000170247
1,1,0.000199181
1,1,0.000153166
1,1,0.000167082
1,1,0.000159249
1,1,0.000162349
1,1,0.000172556
1,1,0.000157298
1,1,0.000147644
1,1,0.000203489
1,1,0.000183296
1,1,0.000166533
1,1,0.000169615
1,1,0.000175446
1,1,0.000170176
1,1,0.00016051
1,1,0.000465758
1,1,0.000175533
1,1,0.000272674
1,1,0.000172011
1,1,0.000245949
1,1,0.000572497
1,1,0.000179388
1,1,0.000196803
1,1,0.000196818
1,1,0.000197702
1,1,0.000180543
1,1,0.000166185
1,1,0.000176915
1,1,0.000195413
1,1,0.000182955
1,1,0.000210304
1,1,0.000181331
1,1,0.000177973
1,1,0.000172425
1,1,0.000185809
1,1,0.000180315
1,1,0.000286766
1,1,0.000165856
1,1,0.000153473
1,1,0.000152649
1,1,0.00017136
1,1,0.000177133
1,1,0.00015634
1,1,0.000191243
1,1,0.000154356
1,1,0.000152109
1,1,0.00015943
1,1,0.000158553
1,1,0.000278473
1,1,0.000206475
1,1,0.000225852
1,1,0.0001751
1,1,0.00017524
1,1,0.000189354
1,1,0.000173067
1,1,0.000164619
1,1,0.000180099
1,1,0.000164997
1,1,0.000157275
1,1,0.000168953
1,1,0.000165506
1,1,0.000153449
1,1,0.000158712
1,1,0.00015202
1,1,0.000202086
1,1,0.000177443
1,1,0.000392275
1,1,0.000162044
1,1,0.000166793
1,1,0.00018291
1,1,0.000185247
1,1,0.000162775
1,1,0.000172032
1,1,0.000375156
1,1,0.000148613
1,1,0.000150364
1,1,0.000153728
1,1,0.000263303
1,1,0.000141159
1,1,0.000144703
1,1,0.000143659
1,1,0.000174399
1,1,0.00014373
1,1,0.000162837
1,1,0.000151436
1,1,0.000157018
1,1,0.000156728
1,1,0.000141838
1,1,0.000153362
1,1,0.000166799
1,1,0.000157874
1,1,0.00016655
1,1,0.000452086
1,1,0.00017241
1,1,0.000156339
1,1,0.00017169
1,1,0.000159893
1,1,0.000159057
1,1,0.000158805
1,1,0.000157594
1,1,0.000157685
1,1,0.000154953
1,1,0.000206423
1,1,0.00018239
1,1,0.000176753
1,1,0.000170781
1,1,0.000166534
1,1,0.000167669
1,1,0.000155843
1,1,0.000180599
1,1,0.000164145
1,1,0.000158754
1,1,0.000162254
1,1,0.000161454
1,1,0.000155609
1,1,0.000155273
1,1,0.000262908
1,1,0.000141358
1,1,0.000145096
1,1,0.000151374
1,1,0.000154148
1,1,0.000149939
1,1,0.000156008
1,1,0.000169184
1,1,0.000158963
1,1,0.000152186
1,1,0.000160102
1,1,0.00015259
1,1,0.00014308
1,1,0.000142597
1,1,0.000155246
1,1,0.00014066
1,1,0.00015067
1,1,0.000170962
1,1,0.000143537
1,1,0.000165799
1,1,0.000160798
1,1,0.000152022
1,1,0.000143009
1,1,0.000168769
1,1,0.000155858
1,1,0.000139507
1,1,0.000140495
1,1,0.000161423
1,1,0.000148395
1,1,0.000149623
1,1,0.000154126
1,1,0.000158005
1,1,0.000264358
1,1,0.000179839
1,1,0.000185716
1,1,0.000206033
1,1,0.000284996
1,1,0.000167634
1,1,0.000173057
1,1,0.000198517
1,1,0.000166914
1,1,0.000198622
1,1,0.000162587
1,1,0.000288053
1,1,0.000202005
1,1,0.000224847
1,1,0.000194451
1,1,0.000183212
1,1,0.000212181
1,1,0.000337143
1,1,0.000328804
1,1,0.000217106
1,1,0.000199888
1,1,0.000165771
1,1,0.000173338
1,1,0.000187843
1,1,0.000166756
1,1,0.000272432
1,1,0.000408244
1,1,0.000192935
1,1,0.000187817
1,1,0.00022196
1,1,0.000162471
1,1,0.000220312
1,1,0.000398952
1,1,0.000201203
1,1,0.000173516
1,1,0.000197873
1,1,0.000164425
1,1,0.000161912
1,1,0.00016103
1,1,0.000180618
1,1,0.000284653
1,1,0.000222005
1,1,0.000223367
1,1,0.000195741
1,1,0.000176574
1,1,0.000181683
1,1,0.000212184
1,1,0.000172908
1,1,0.000189354
1,1,0.00025474
1,1,0.000185748
1,1,0.000194572
1,1,0.000228958
1,1,0.000201339
1,1,0.000178688
1,1,0.000212658
1,1,0.000193849
1,1,0.000172949
1,1,0.000169605
1,1,0.000169905
1,1,0.000633425
1,1,0.00041522
1,1,0.000199564
1,1,0.000206365
1,1,0.000358167
1,1,0.000202292
1,1,0.000230027
1,1,0.000208346
1,1,0.000190276
1,1,0.000198319
1,1,0.000312435
1,1,0.000226352
1,1,0.000195393
1,1,0.00017375
1,1,0.000203356
1,1,0.000170825
1,1,0.000177219
1,1,0.000196627
1,1,0.0001882
1,1,0.000191655
1,1,0.000235583
1,1,0.000211721
1,1,0.000192783
1,1,0.000173538
1,1,0.000186464
1,1,0.0001892
1,1,0.00021178
1,1,0.000317743
1,1,0.000180296
1,1,0.000164765
1,1,0.00027544
1,1,0.000298784
1,1,0.00018758
1,1,0.000170559
1,1,0.000202839
1,1,0.000164755
1,1,0.000169554
1,1,0.000194049
1,1,0.000198412
1,1,0.000191069
1,1,0.000172901
1,1,0.000179855
1,1,0.000277557
1,1,0.000267313
1,1,0.000179358
1,1,0.000176357
1,1,0.000195993
1,1,0.000206918
1,1,0.000177586
1,1,0.000174072
1,1,0.000208927
1,1,0.000177313
1,1,0.000178655
1,1,0.000176174
1,1,0.000176235
1,1,0.000184544
1,1,0.000212633
1,1,0.000187804
1,1,0.000185669
1,1,0.000234411
1,1,0.000188845
1,1,0.000183387
1,1,0.000428024
1,1,0.000190713
1,1,0.000261854
1,1,0.00021653
1,1,0.00020458
1,1,0.000345689
1,1,0.000285263
1,1,0.00023104
1,1,0.000437974
1,1,0.000188542
1,1,0.000191882
1,1,0.000213055
1,1,0.000175516
1,1,0.000266119
1,1,0.000931947
1,1,0.000197474
1,1,0.000180117
1,1,0.000189198
1,1,0.000186127
1,1,0.000308648
1,1,0.000342014
1,1,0.000226694
1,1,0.000375673
1,1,0.00019487
1,1,0.000185997
1,1,0.000183506
1,1,0.000184822
1,1,0.000165043
1,1,0.000199844
1,1,0.00017335
1,1,0.000183361
1,1,0.000216605
1,1,0.000727347
1,1,0.000338557
1,1,0.000174547
1,1,0.000188908
1,1,0.00018626
1,1,0.000179037
1,1,0.00019822
1,1,0.000191118
1,1,0.000172066
1,1,0.000166828
1,1,0.000207204
1,1,0.000212201
1,1,0.000216524
1,1,0.000208732
1,1,0.000188323
1,1,0.000199771
1,1,0.000206534
1,1,0.00018616
1,1,0.000177945
1,1,0.000191993
1,1,0.000192256
1,1,0.000183569
1,1,0.000374005
1,1,0.000379923
1,1,0.000391818
1,1,0.000183009
1,1,0.000180735
1,1,0.000179094
1,1,0.000175994
1,1,0.000290497
1,1,0.000192948
1,1,0.000188023
1,1,0.000173798
1,1,0.000169603
1,1,0.000174413
1,1,0.000170962
1,1,0.000207545
1,1,0.000366394
1,1,0.000186268
1,1,0.000281814
1,1,0.00036772
1,1,0.000197541
1,1,0.000189843
1,1,0.00019593
1,1,0.000155291
1,1,0.000160148
1,1,0.000157513
1,1,0.000164927
1,1,0.000161594
1,1,0.000155663
1,1,0.000148104
1,1,0.000154737
1,1,0.000155764
1,1,0.000155746
1,1,0.000464943
1,1,0.000221834
1,1,0.000223093
1,1,0.000165272
1,1,0.000175478
1,1,0.000158264
1,1,0.000197505
1,1,0.000279058
1,1,0.000153223
1,1,0.000156528
1,1,0.000152377
1,1,0.000145155
1,1,0.000144932
1,1,0.000151378
1,1,0.000168632
1,1,0.000143636
1,1,0.000155156
1,1,0.000148357
1,1,0.000157679
1,1,0.00016212
1,1,0.000153156
1,1,0.000147319
1,1,0.000149314
1,1,0.000142131
1,1,0.000151399
1,1,0.000142191
1,1,0.000146623
1,1,0.000150429
1,1,0.000152828
1,1,0.000153239
1,1,0.000146163
1,1,0.000151161
1,1,0.000145352
1,1,0.00015618
1,1,0.000164863
1,1,0.000163452
1,1,0.00016331
1,1,0.00014951
1,1,0.000150075
1,1,0.000156473
1,1,0.000146512
1,1,0.000141528
1,10,0.000212422
1,10,0.000219754
1,10,0.000236624
1,10,0.00023344
1,10,0.000231674
1,10,0.000335066
1,10,0.000219818
1,10,0.000214751
1,10,0.000238018
1,10,0.000234281
1,10,0.000216781
1,10,0.000214435
1,10,0.000214833
1,10,0.000231838
1,10,0.00022409
1,10,0.000231801
1,10,0.000353186
1,10,0.00023126
1,10,0.000231191
1,10,0.000278959
1,10,0.000352386
1,10,0.000239797
1,10,0.000232407
1,10,0.000221462
1,10,0.00034665
1,10,0.000236754
1,10,0.000259219
1,10,0.000279904
1,10,0.000277888
1,10,0.000243194
1,10,0.000277172
1,10,0.000262606
1,10,0.000267121
1,10,0.000231476
1,10,0.000224661
1,10,0.000262822
1,10,0.000244812
1,10,0.000227747
1,10,0.0002416
1,10,0.000223172
1,10,0.000248529
1,10,0.000252501
1,10,0.000255784
1,10,0.000232082
1,10,0.000248903
1,10,0.000272769
1,10,0.000253295
1,10,0.000244047
1,10,0.000247291
1,10,0.000254621
1,10,0.000294672
1,10,0.000255414
1,10,0.000241961
1,10,0.000239155
1,10,0.000249887
1,10,0.000227083
1,10,0.000225011
1,10,0.000369599
1,10,0.000261099
1,10,0.000410023
1,10,0.00026632
1,10,0.000251581
1,10,0.000241812
1,10,0.000255449
1,10,0.000257611
1,10,0.00024271
1,10,0.000244937
1,10,0.000292652
1,10,0.000273741
1,10,0.000318511
1,10,0.000291605
1,10,0.000240807
1,10,0.00023625
1,10,0.000230157
1,10,0.000253183
1,10,0.000395983
1,10,0.000234517
1,10,0.000238778
1,10,0.000258903
1,10,0.00025348
1,10,0.000242961
1,10,0.000250201
1,10,0.00023141
1,10,0.000226368
1,10,0.00024608
1,10,0.00024813
1,10,0.000236052
1,10,0.000251496
1,10,0.000258486
1,10,0.000285544
1,10,0.000692447
1,10,0.00029413
1,10,0.00025085
1,10,0.000240783
1,10,0.000289548
1,10,0.000268153
1,10,0.000256503
1,10,0.000249706
1,10,0.000249969
1,10,0.00025069
1,10,0.000236014
1,10,0.000230217
1,10,0.000302481
1,10,0.000254152
1,10,0.000244337
1,10,0.000521445
1,10,0.000256196
1,10,0.000285977
1,10,0.000266313
1,10,0.000248281
1,10,0.000236882
1,10,0.000248073
1,10,0.000221527
1,10,0.00023761
1,10,0.000230419
1,10,0.000396039
1,10,0.000222986
1,10,0.000238377
1,10,0.000238575
1,10,0.000240522
1,10,0.000239241
1,10,0.000230455
1,10,0.000276461
1,10,0.00027184
1,10,0.000254404
1,10,0.00036814
1,10,0.000245083
1,10,0.000240469
1,10,0.000259969
1,10,0.000313463
1,10,0.000329995
1,10,0.000286586
1,10,0.000411357
1,10,0.000456255
1,10,0.000420421
1,10,0.00030642
1,10,0.000243607
1,10,0.000617388
1,10,0.000272395
1,10,0.000246587
1,10,0.000270016
1,10,0.000251067
1,10,0.000254846
1,10,0.00030017
1,10,0.000267785
1,10,0.000753788
1,10,0.000266341
1,10,0.000316481
1,10,0.000386352
1,10,0.000267954
1,10,0.000274127
1,10,0.000254366
1,10,0.000274281
1,10,0.000286419
1,10,0.000331508
1,10,0.000308808
1,10,0.000497028
1,10,0.000254773
1,10,0.000280649
1,10,0.000245384
1,10,0.000274612
1,10,0.000523809
1,10,0.000270699
1,10,0.000245257
1,10,0.000477323
1,10,0.000277497
1,10,0.000294553
1,10,0.000311022
1,10,0.000277122
1,10,0.00066019
1,10,0.00028654
1,10,0.000283608
1,10,0.000262458
1,10,0.000243251
1,10,0.000263354
1,10,0.000248585
1,10,0.000237827
1,10,0.000259615
1,10,0.00027486
1,10,0.000251054
1,10,0.000263454
1,10,0.000256934
1,10,0.000236415
1,10,0.000333739
1,10,0.0002572
1,10,0.000255279
1,10,0.000287468
1,10,0.000363913
1,10,0.000297803
1,10,0.000379392
1,10,0.000259947
1,10,0.000241035
1,10,0.000237514
1,10,0.000228322
1,10,0.000221585
1,10,0.000229813
1,10,0.000227457
1,10,0.000235196
1,10,0.00037803
1,10,0.000234593
1,10,0.0002277
1,10,0.000227419
1,10,0.000230952
1,10,0.000220279
1,10,0.000221859
1,10,0.000236336
1,10,0.000251785
1,10,0.00027991
1,10,0.000264278
1,10,0.000259777
1,10,0.000237635
1,10,0.000294696
1,10,0.000249154
1,10,0.000288425
1,10,0.000375741
1,10,0.000251082
1,10,0.000254285
1,10,0.000232191
1,10,0.000235179
1,10,0.000255948
1,10,0.000265501
1,10,0.000221802
1,10,0.000234226
1,10,0.00025232
1,10,0.000357654
1,10,0.000265821
1,10,0.000257893
1,10,0.000251176
1,10,0.000288755
1,10,0.000519788
1,10,0.000324648
1,10,0.00026784
1,10,0.000269228
1,10,0.000227733
1,10,0.000253989
1,10,0.000239601
1,10,0.000396136
1,10,0.000245146
1,10,0.000237573
1,10,0.000337466
1,10,0.000233893
1,10,0.000234555
1,10,0.000235482
1,10,0.00023086
1,10,0.000238328
1,10,0.000241971
1,10,0.000434039
1,10,0.000250774
1,10,0.000257097
1,10,0.00025354
1,10,0.000239422
1,10,0.000251559
1,10,0.000226411
1,10,0.000218975
1,10,0.000214785
1,10,0.000235226
1,10,0.00023674
1,10,0.000237042
1,10,0.000223733
1,10,0.000227209
1,10,0.000236153
1,10,0.000247284
1,10,0.000299274
1,10,0.000240117
1,10,0.00025108
1,10,0.000270013
1,10,0.000243251
1,10,0.000264962
1,10,0.000243404
1,10,0.000250038
1,10,0.000232609
1,10,0.000241924
1,10,0.000237728
1,10,0.000249981
1,10,0.000247019
1,10,0.000259587
1,10,0.00022596
1,10,0.000272422
1,10,0.000224104
1,10,0.000378525
1,10,0.000245371
1,10,0.000227426
1,10,0.00023486
1,10,0.000237571
1,10,0.000660982
1,10,0.000237257
1,10,0.000230707
1,10,0.000231699
1,10,0.000261969
1,10,0.000241698
1,10,0.000373317
1,10,0.000246099
1,10,0.00025429
1,10,0.000230152
1,10,0.000266451
1,10,0.000219174
1,10,0.00021836
1,10,0.00025196
1,10,0.000214097
1,10,0.000228238
1,10,0.000213317
1,10,0.000227368
1,10,0.000259938
1,10,0.000237665
1,10,0.000238996
1,10,0.000265147
1,10,0.000241641
1,10,0.000252868
1,10,0.000284483
1,10,0.000246048
1,10,0.000262907
1,10,0.000240845
1,10,0.000381861
1,10,0.000252662
1,10,0.000250294
1,10,0.00025293
1,10,0.000233111
1,10,0.000261971
1,10,0.000251487
1,10,0.000251207
1,10,0.000336241
1,10,0.000987493
1,10,0.000281892
1,10,0.000246109
1,10,0.000366777
1,10,0.00026478
1,10,0.000270758
1,10,0.000304806
1,10,0.000268845
1,10,0.000236049
1,10,0.00027796
1,10,0.0002298
1,10,0.000247849
1,10,0.000285428
1,10,0.00024503
1,10,0.000249179
1,10,0.000581146
1,10,0.000336976
1,10,0.000270023
1,10,0.00023912
1,10,0.000256236
1,10,0.000253689
1,10,0.000263579
1,10,0.000245393
1,10,0.000237709
1,10,0.00036405
1,10,0.00027097
1,10,0.000261586
1,10,0.000251561
1,10,0.000287619
1,10,0.000267001
1,10,0.00025697
1,10,0.000257553
1,10,0.000283048
1,10,0.0002508
1,10,0.000268808
1,10,0.000248993
1,10,0.000657793
1,10,0.000295057
1,10,0.00028787
1,10,0.00027388
1,10,0.000263607
1,10,0.000251772
1,10,0.000230912
1,10,0.000259435
1,10,0.000269215
1,10,0.000234645
1,10,0.000243607
1,10,0.000238282
1,10,0.000264344
1,10,0.00024086
1,10,0.000247235
1,10,0.000363849
1,10,0.000261012
1,10,0.00023216
1,10,0.000242919
1,10,0.000216972
1,10,0.000234786
1,10,0.000260763
1,10,0.000462236
1,10,0.000262528
1,10,0.000258992
1,10,0.000248651
1,10,0.000230871
1,10,0.000235426
1,10,0.000227881
1,10,0.000229192
1,10,0.000363387
1,10,0.000225585
1,10,0.000243418
1,10,0.000272658
1,10,0.000260367
1,10,0.000371591
1,10,0.000224023
1,10,0.000224309
1,10,0.000258587
1,10,0.000232117
1,10,0.000375366
